trade_date,ts_code,name,close,pre_close,amount,vol,turnover_rate,etf_share,etf_aum,unit_nav,aum_source,turnover_rate_source,pct_1d,pct_3d,pct_5d,turnover_ma10,turnover_change_degree,aum_ma10,aum_change_rate,share_ma10,share_change_rate,highest_price_date
20251208,159131.SZ,港股信息技术ETF,0.952,0.943,100780.998,1057254.39,3634.176908254286,29091.9902,27739.2126557,0.9535,proxy_unit_nav_share,proxy_vol_share,0.009544008483563182,,,3222.474831731489,1.1277595941072356,27721.788493430002,1.0006285367292997,29191.9902,0.9965744027962848,20251208
20251209,159131.SZ,港股信息技术ETF,0.932,0.952,40820.374,434577.08,1493.8031981050235,29091.9902,27221.375230139998,0.9357,proxy_unit_nav_share,proxy_vol_share,-0.021008403361344463,,,2646.2509538560003,0.5644979346831484,27554.984072333333,0.9878929764097271,29158.656866666668,0.9977136578350809,20251208
20251210,159131.SZ,港股信息技术ETF,0.933,0.932,52531.501,567323.5,1950.102059363405,29091.9902,27250.46722034,0.9367,proxy_unit_nav_share,proxy_vol_share,0.0010729613733906351,-0.010604453870625585,,2472.2137302328515,0.7888080369085766,27478.854859335,0.9916886041953306,29141.9902,0.9982842626856693,20251208
20251211,159131.SZ,港股信息技术ETF,0.917,0.933,50894.05,550308.63,1891.615617277363,29091.9902,26674.44581438,0.9169,proxy_unit_nav_share,proxy_vol_share,-0.017148981779206873,-0.03676470588235281,,2356.094107641754,0.8028608072750992,27317.973050344,0.9764430825530851,29131.9902,0.9986269389861322,20251208
20251212,159131.SZ,港股信息技术ETF,0.936,0.917,82283.601,889129.5,3056.2690757403047,29091.9902,27046.82328894,0.9297,proxy_unit_nav_share,proxy_vol_share,0.02071973827699014,0.0042918454935623185,-0.007423117709437821,2472.789935658179,1.2359598491033255,27272.78142344333,0.9917148848518581,29125.323533333332,0.9988555205817651,20251208
20251215,159131.SZ,港股信息技术ETF,0.908,0.936,56599.487,619796.03,2123.17154724175,29191.9902,26488.811907479998,0.9074,proxy_unit_nav_share,proxy_vol_share,-0.02991452991452992,-0.026795284030010746,-0.04621848739495793,2422.844451598689,0.8763136014946388,27160.785778305715,0.9752594097862056,29134.84734285714,1.0019613233757638,20251208
20251216,159131.SZ,港股信息技术ETF,0.884,0.908,63613.989,716731.1,2397.736300609385,29891.9902,26633.7632682,0.891,proxy_unit_nav_share,proxy_vol_share,-0.026431718061673992,-0.03598691384950925,-0.05150214592274682,2419.7059327250263,0.9909205363269497,27094.9079645425,0.9829803925908893,29229.4902,1.022665465441474,20251208
20251217,159131.SZ,港股信息技术ETF,0.895,0.884,63594.109,713690.79,2348.285799328798,30391.9902,27340.634383919998,0.8996,proxy_unit_nav_share,proxy_vol_share,0.012443438914027105,-0.04380341880341887,-0.040728831725616366,2411.7703623476677,0.9736771941433626,27122.21090002889,1.0080533067417035,29358.656866666668,1.035196887174582,20251208
20251218,159131.SZ,港股信息技术ETF,0.878,0.895,39759.083,450142.26,1481.1213646679842,30391.9902,26945.538511320003,0.8866,proxy_unit_nav_share,proxy_vol_share,-0.018994413407821265,-0.033039647577092546,-0.0425299890948746,2318.705462579699,0.6387708092170308,27104.543661158,0.9941336348685383,29461.9902,1.031566095626493,20251208
20251219,159131.SZ,港股信息技术ETF,0.887,0.878,69085.032,776339.0,2554.4197497141863,30391.9902,27054.94967604,0.8902,proxy_unit_nav_share,proxy_vol_share,0.010250569476081939,0.0033936651583710287,-0.052350427350427386,2293.070162030249,1.1139736550636299,27039.602195645995,1.0005675926843507,29571.9902,1.0277289419634665,20251208
20251222,159131.SZ,港股信息技术ETF,0.901,0.887,62897.552,697182.0,2293.9662569383167,30391.9902,27571.61350944,0.9072,proxy_unit_nav_share,proxy_vol_share,0.015783540022547893,0.006703910614525244,-0.00770925110132159,2159.049096898652,1.0624891579508153,27022.842281020003,1.0203076798033728,29701.9902,1.0232307665363112,20251208
20251223,159131.SZ,港股信息技术ETF,0.896,0.901,45730.703,507478.01,1669.7755121018695,30391.9902,27480.43753884,0.9042,proxy_unit_nav_share,proxy_vol_share,-0.005549389567147567,0.0205011389521641,0.013574660633484115,2176.646328298336,0.7671322117853068,27048.74851189,1.0159596672933033,29831.9902,1.018771794849946,20251208
20251224,159131.SZ,港股信息技术ETF,0.903,0.896,65933.021,726741.11,2391.225797381311,30391.9902,27608.08389768,0.9084,proxy_unit_nav_share,proxy_vol_share,0.0078125,0.018038331454340417,0.00893854748603351,2220.7587021001264,1.0767607462800788,27084.510179624,1.0193311126759785,29961.9902,1.0143515166092003,20251208
20251225,159131.SZ,港股信息技术ETF,0.902,0.903,18495.897,204987.01,674.4770864002187,30391.9902,27577.69190748,0.9074,proxy_unit_nav_share,proxy_vol_share,-0.001107419712070845,0.0011098779134295356,0.02733485193621865,2099.044849012412,0.3213257147495234,27174.834788934,1.0148246391072835,30091.9902,1.0099694303369806,20251208
20251226,159131.SZ,港股信息技术ETF,0.907,0.902,16055.449,177479.22,583.967087486097,30391.9902,27565.5351114,0.907,proxy_unit_nav_share,proxy_vol_share,0.005543237250554389,0.01227678571428581,0.022547914317925688,1851.8146501869917,0.31534856224791685,27226.705971180003,1.012444734981112,30221.9902,1.0056250431846145,20251208
20251229,159131.SZ,港股信息技术ETF,0.901,0.907,58268.3,639473.38,2104.0852401959514,30391.9902,27437.88875256,0.9028,proxy_unit_nav_share,proxy_vol_share,-0.006615214994487362,-0.0022148394241418012,0.0,1849.906019482412,1.1374011533757031,27321.613655688,1.004255791708986,30341.9902,1.0016478813574992,20251208
20251230,159131.SZ,港股信息技术ETF,0.919,0.901,77277.994,847771.15,2807.933973163518,30191.9902,27864.187755580002,0.9229,proxy_unit_nav_share,proxy_vol_share,0.019977802441731418,0.018847006651884657,0.025669642857142794,1890.925786737825,1.4849519705412084,27444.656104425998,1.0152864604882532,30371.9902,0.9940734868273466,20251208
20251231,159131.SZ,港股信息技术ETF,0.909,0.919,37953.372,415170.54,1452.051910678117,28591.9902,262342053.22,0.9175,api_nav,proxy_vol_share,-0.01088139281828071,0.0022050716648291946,0.006644518272425293,1801.3023978727572,0.8061122398953744,26258915.914666034,9.990589637155495,30191.9902,0.9470058121574244,20251208
20260105,159131.SZ,港股信息技术ETF,0.942,0.909,81307.993,865760.75,3027.9835154672096,28591.9902,262342053.22,0.9509,api_nav,proxy_vol_share,0.03630363036303619,0.04550499445061029,0.04434589800443445,1955.9886129526792,1.5480578442101927,52490426.6828149,4.99790285198595,30011.9902,0.9526855769798299,20251208
20260106,159131.SZ,港股信息技术ETF,0.951,0.942,70773.715,743023.62,2598.7124883667593,28591.9902,262342053.22,0.9567,api_nav,proxy_vol_share,0.009554140127388644,0.03482045701849823,0.04851157662624028,1960.4178868179365,1.3255910925118493,78721926.5098473,3.332515664326174,29831.9902,0.9584338828322624,20251208
20260107,159131.SZ,港股信息技术ETF,0.944,0.951,87518.805,925176.04,3235.787482887428,28591.9902,262342053.22,0.9539,api_nav,proxy_vol_share,-0.007360672975814886,0.03850385038503834,0.04772475027746936,2054.600009412848,1.5748989915619307,104953374.67049636,2.4996056967546703,29651.9902,0.9642519779330023,20251208
20260108,159131.SZ,港股信息技术ETF,0.939,0.944,55497.715,588386.1,2057.8703891693417,28591.9902,262342053.22,0.9465,api_nav,proxy_vol_share,-0.005296610169491567,-0.0031847133757961776,0.02176278563656142,2093.409497119595,0.9830233368105222,131184831.94874246,1.9997895284304232,29471.9902,0.970141140994272,20251208
20260109,159131.SZ,港股信息技术ETF,0.949,0.939,59209.031,626074.22,2189.683948618589,28591.9902,262342053.22,0.9535,api_nav,proxy_vol_share,0.010649627263045858,-0.002103049421661396,0.044004400440043945,2073.255312243323,1.0561574041015176,157416276.4623527,1.6665497311692614,29291.9902,0.9761026821591658,20251208
20260112,159131.SZ,港股信息技术ETF,0.977,0.949,90902.555,943089.4,3298.439155172906,28591.9902,262342053.22,0.9856,api_nav,proxy_vol_share,0.02950474183350904,0.03495762711864403,0.03715498938428885,2335.6515191205917,1.4122137348703536,183647724.01516193,1.4285069669490762,29111.9902,0.9821379439733392,20260112
20260113,159131.SZ,港股信息技术ETF,0.965,0.977,108064.458,1108336.55,3876.38825505753,28591.9902,262342053.22,0.9745,api_nav,proxy_vol_share,-0.0122824974411464,0.027689030883919052,0.014721345951629772,2664.8936358777346,1.4546127480922015,209879172.78365082,1.249967063146515,28931.9902,0.9882483023929685,20260112
20260114,159131.SZ,港股信息技术ETF,0.973,0.965,140527.47,1435216.14,5019.644068008949,28591.9902,262342053.22,0.9821,api_nav,proxy_vol_share,0.008290155440414448,0.025289778714436162,0.03072033898305082,2956.4495186590348,1.6978622622603492,236110634.31677556,1.1110979985256881,28751.9902,0.9944351678305734,20260112
20260115,159131.SZ,港股信息技术ETF,0.978,0.973,66250.837,681657.14,2384.0842670686143,28591.9902,262342053.22,0.9875,api_nav,proxy_vol_share,0.005138746145940454,0.0010235414534287557,0.04153354632587858,2914.0645480495446,0.818130219066129,262342053.22,1.0,28591.9902,1.0,20260115
20260116,159131.SZ,港股信息技术ETF,0.981,0.978,73824.058,750118.07,2623.5252067203073,28591.9902,262342053.22,0.9923,api_nav,proxy_vol_share,0.0030674846625766694,0.01658031088082912,0.0337197049525817,3031.2118776537636,0.8655037366609237,262342053.22,1.0,28591.9902,1.0,20260116
20260119,159131.SZ,港股信息技术ETF,0.968,0.981,41965.084,431036.37,1507.5423815723047,28591.9902,262342053.22,0.9758,api_nav,proxy_vol_share,-0.013251783893985736,-0.005138746145940343,-0.0092118730808598,2879.167764264273,0.5236035219217363,262342053.22,1.0,28591.9902,1.0,20260116
20260120,159131.SZ,港股信息技术ETF,0.951,0.968,66378.116,694432.02,2428.764192847268,28591.9902,262342053.22,0.9545,api_nav,proxy_vol_share,-0.017561983471074405,-0.027607361963190247,-0.014507772020725396,2862.172934712324,0.8485735307574566,262342053.22,1.0,28591.9902,1.0,20260116
20260121,159131.SZ,港股信息技术ETF,0.963,0.951,74512.381,775787.78,2713.3045813648887,28591.9902,262342053.22,0.9741,api_nav,proxy_vol_share,0.012618296529968376,-0.01834862385321101,-0.010277492291880796,2809.9246445600697,0.9656147137674191,262342053.22,1.0,28591.9902,1.0,20260116
20260122,159131.SZ,港股信息技术ETF,0.967,0.963,69116.138,710842.04,2486.1579590216843,28591.9902,262342053.22,0.9783,api_nav,proxy_vol_share,0.004153686396677125,-0.0010330578512396382,-0.011247443762781195,2852.7534015453043,0.871494170395156,262342053.22,1.0,28591.9902,1.0,20260116
20260123,159131.SZ,港股信息技术ETF,0.974,0.967,64177.528,659438.03,2306.373307304785,28591.9902,262342053.22,0.9843,api_nav,proxy_vol_share,0.007238883143743546,0.024185068349106276,-0.007135575942915362,2864.4223374139237,0.8051792074024391,262342053.22,1.0,28591.9902,1.0,20260116
20260126,159131.SZ,港股信息技术ETF,0.959,0.974,59225.349,615821.11,2153.8238705747735,28591.9902,262342053.22,0.9646,api_nav,proxy_vol_share,-0.015400410677618104,-0.004153686396677014,-0.009297520661157077,2749.9608089541107,0.7832198421016534,262342053.22,1.0,28591.9902,1.0,20260116
20260127,159131.SZ,港股信息技术ETF,0.972,0.959,82142.778,850433.01,2974.3750052068776,28591.9902,262342053.22,0.9764,api_nav,proxy_vol_share,0.01355578727841511,0.005170630816959676,0.02208201892744488,2659.7594839690455,1.1182872072208367,262342053.22,1.0,28591.9902,1.0,20260116
20260128,159131.SZ,港股信息技术ETF,0.989,0.972,73034.971,743044.23,2598.784571491634,28591.9902,262342053.22,0.9978,api_nav,proxy_vol_share,0.017489711934156382,0.015400410677617993,0.02699896157840076,2417.6735343173136,1.0749112874850828,262342053.22,1.0,28591.9902,1.0,20260128
20260129,159131.SZ,港股信息技术ETF,0.971,0.989,84225.056,856919.47,3007.5802496941756,28491.9902,262342053.22,0.9834,api_nav,proxy_vol_share,-0.018200202224469164,0.012513034410844615,0.004136504653567741,2480.0231325798695,1.2127226597945113,262342053.22,1.0,28581.9902,0.9968511639892732,20260128
20260130,159131.SZ,港股信息技术ETF,0.956,0.971,67761.616,704710.11,2473.362180224251,28491.9902,262342053.22,0.9611,api_nav,proxy_vol_share,-0.015447991761071034,-0.016460905349794275,-0.01848049281314168,2465.0068299302643,1.003389585048015,262342053.22,1.0,28571.9902,0.9972000550385182,20260128
20260202,159131.SZ,港股信息技术ETF,0.917,0.956,69849.196,753214.33,2643.600270506902,28491.9902,262342053.22,0.9261,api_nav,proxy_vol_share,-0.040794979079497806,-0.07280080889787655,-0.04379562043795615,2578.612618823724,1.0252025648244998,262342053.22,1.0,28561.9902,0.9975491903922017,20260128
20260203,159131.SZ,港股信息技术ETF,0.929,0.917,110932.693,1201427.73,4216.720985675476,28491.9902,262342053.22,0.9327,api_nav,proxy_vol_share,0.013086150490730697,-0.04325437693099887,-0.044238683127571954,2757.408298106545,1.52923344307443,262342053.22,1.0,28551.9902,0.9978985703070183,20260128
20260204,159131.SZ,港股信息技术ETF,0.905,0.929,124336.158,1379587.0,4910.962128984368,28091.9902,262342053.22,0.9014,api_nav,proxy_vol_share,-0.0258342303552207,-0.05334728033472802,-0.08493427704752277,2977.1740528684927,1.649538133067054,262342053.22,1.0,28501.9902,0.9856150396122163,20260128
20260205,159131.SZ,港股信息技术ETF,0.894,0.905,113179.401,1276336.31,4387.243021964169,29091.9902,262342053.22,0.901,api_nav,proxy_vol_share,-0.012154696132596676,-0.025081788440567077,-0.07929969104016477,3167.282559162741,1.3851757587185147,262342053.22,1.0,28551.9902,1.0189128672368346,20260128
20260206,159131.SZ,港股信息技术ETF,0.893,0.894,75617.494,847477.0,2761.231821323858,30691.9902,262342053.22,0.8944,api_nav,proxy_vol_share,-0.0011185682326622093,-0.038751345532830994,-0.06589958158995812,3212.7684105646485,0.8594556060262581,262342053.22,1.0,28761.9902,1.067102449676796,20260128
20260209,159131.SZ,港股信息技术ETF,0.918,0.893,82722.644,907814.01,2957.820604282612,30691.9902,262342053.22,0.9149,api_nav,proxy_vol_share,0.027995520716685318,0.01436464088397793,0.0010905125408942062,3293.1680839354326,0.8981687326290158,262342053.22,1.0,28971.9902,1.0593676854136171,20260128
20260210,159131.SZ,港股信息技术ETF,0.919,0.918,71002.243,771168.0,2520.8167071130924,30591.9902,262342053.22,0.9245,api_nav,proxy_vol_share,0.0010893246187364536,0.027964205816554788,-0.010764262648008671,3247.8122541260536,0.776158382896247,262342053.22,1.0,29171.9902,1.0486768297351203,20260128
20260211,159131.SZ,港股信息技术ETF,0.928,0.919,66451.024,715781.06,2339.76624377972,30591.9902,262342053.22,0.9342,api_nav,proxy_vol_share,0.009793253536452662,0.03919372900335949,0.02541436464088398,3221.9104213548626,0.726204623279319,262342053.22,1.0,29371.9902,1.0415361707426962,20260128
20260212,159131.SZ,港股信息技术ETF,0.93,0.928,59643.509,642492.04,2100.196933248233,30591.9902,262342053.22,0.9365,api_nav,proxy_vol_share,0.0021551724137931494,0.013071895424836555,0.04026845637583887,3131.172089710268,0.6707382644824761,262342053.22,1.0,29581.9902,1.0341423951928697,20260128
20260213,159131.SZ,港股信息技术ETF,0.939,0.93,97172.181,1042965.0,3409.274758462756,30591.9902,262342053.22,0.9371,api_nav,proxy_vol_share,0.009677419354838568,0.02176278563656142,0.05151175811870101,3224.7633475341186,1.057217039219243,262342053.22,1.0,29791.9902,1.0268528552348946,20260128
20260224,159131.SZ,港股信息技术ETF,0.921,0.939,74689.661,811158.31,2634.315952724615,30791.9902,262342053.22,0.9289,api_nav,proxy_vol_share,-0.019169329073482344,-0.007543103448275912,0.0032679738562091387,3223.83491575589,0.817137360182399,262342053.22,1.0,30021.9902,1.0256478666094562,20260128
20260225,159131.SZ,港股信息技术ETF,0.919,0.921,35539.486,384776.01,1245.5526740391106,30891.9902,262342053.22,0.9245,api_nav,proxy_vol_share,-0.0021715526601520097,-0.011827956989247324,0.0,2926.718084592253,0.4255799971293236,262342053.22,1.0,30261.9902,1.0208181945680492,20260128
20260226,159131.SZ,港股信息技术ETF,0.91,0.919,32464.35,355178.06,1149.7415922396608,30891.9902,262342053.22,0.9122,api_nav,proxy_vol_share,-0.009793253536452662,-0.03088391906283272,-0.0193965517241379,2550.5960309177826,0.4507736930124323,262342053.22,1.0,30541.9902,1.0114596330398928,20260128
20260227,159131.SZ,港股信息技术ETF,0.906,0.91,57226.609,632015.37,2045.887512938548,30891.9902,262342053.22,0.914,api_nav,proxy_vol_share,-0.00439560439560438,-0.016286644951140072,-0.02580645161290329,2316.4604800152206,0.8831955177258648,262342053.22,1.0,30721.9902,1.0055334956782847,20260128
20260302,159131.SZ,港股信息技术ETF,0.874,0.906,84189.927,956856.02,3097.4243284590966,30891.9902,262342053.22,0.8745,api_nav,proxy_vol_share,-0.03532008830022082,-0.04896626768226342,-0.06922257720979763,2350.0797307287444,1.3180081883854236,262342053.22,1.0,30741.9902,1.0048793197520438,20260128
20260303,159131.SZ,港股信息技术ETF,0.833,0.874,115469.562,1350654.01,4182.6285764201675,32291.9902,262342053.22,0.836,api_nav,proxy_vol_share,-0.046910755148741434,-0.08461538461538465,-0.09554831704668842,2472.5605279425,1.6916182755294054,262342053.22,1.0,30901.9902,1.0449809216495058,20260128
20260304,159131.SZ,港股信息技术ETF,0.828,0.833,348434.991,4158848.39,12163.224093343359,34191.9902,262342053.22,0.8356,api_nav,proxy_vol_share,-0.00600240096038418,-0.08609271523178819,-0.09902067464635478,3436.801266565527,3.5391118513810205,262342053.22,1.0,31261.9902,1.0937240393607441,20260128
20260305,159131.SZ,港股信息技术ETF,0.843,0.828,126828.34,1490502.58,3434.9716920797055,43391.9902,262342053.22,0.8381,api_nav,proxy_vol_share,0.018115942028985588,-0.035469107551487467,-0.0736263736263737,3546.3218113955254,0.968601236650883,262342053.22,1.0,32541.9902,1.333415379124538,20260128
20260306,159131.SZ,港股信息技术ETF,0.854,0.843,103805.269,1221087.0,2788.379780008263,43791.9902,262342053.22,0.8498,api_nav,proxy_vol_share,0.013048635824436605,0.025210084033613578,-0.05739514348785879,3615.140096071528,0.7713061474542349,262342053.22,1.0,33861.9902,1.2932491546229317,20260128
20260309,159131.SZ,港股信息技术ETF,0.838,0.854,158274.793,1915641.0,4374.409546702904,43791.9902,262342053.22,,api_nav,proxy_vol_share,-0.0187353629976581,0.012077294685990392,-0.041189931350114506,3711.653574895543,1.1785608377597612,262342053.22,1.0,35181.9902,1.2447274855985833,20260128
20260310,159131.SZ,港股信息技术ETF,,,,,,43791.9902,262342053.22,,api_nav,missing,,,,3831.357755136757,,262342053.22,1.0,36481.9902,1.2003728404049623,20260128
20251205,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251208,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251209,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251210,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251211,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251212,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251215,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251216,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251217,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251218,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251219,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251222,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251223,159132.SZ,恒生生物科技ETF富国,,,,,,,,,missing,missing,,,,,,,,,,
20251224,159132.SZ,恒生生物科技ETF富国,,,,,,,270963558.0,1.0,api_nav,missing,,,,,,270963558.0,1.0,,,
20251225,159132.SZ,恒生生物科技ETF富国,,,,,,,270963558.0,,api_nav,missing,,,,,,270963558.0,1.0,,,
20251226,159132.SZ,恒生生物科技ETF富国,,,,,,,270963558.0,1.0,api_nav,missing,,,,,,270963558.0,1.0,,,
20251229,159132.SZ,恒生生物科技ETF富国,,,,,,,270963558.0,,api_nav,missing,,,,,,270963558.0,1.0,,,
20251230,159132.SZ,恒生生物科技ETF富国,,,,,,,270820375.0,0.9995,api_nav,missing,,,,,,270934921.4,0.9995772180293035,,,
20251231,159132.SZ,恒生生物科技ETF富国,,,,,,,270820375.0,0.9961,api_nav,missing,,,,,,270915830.3333333,0.9996476568636987,,,
20260105,159132.SZ,恒生生物科技ETF富国,,,,,,,270820375.0,,api_nav,missing,,,,,,270902193.85714287,0.9996979763951782,,,
20260106,159132.SZ,恒生生物科技ETF富国,,,,,,,270820375.0,,api_nav,missing,,,,,,270891966.5,0.9997357193684073,,,
20260107,159132.SZ,恒生生物科技ETF富国,,,,,,27096.3558,270820375.0,1.049,api_nav,missing,,,,,,270884011.8888889,0.9997650769846284,27096.3558,1.0,
20260108,159132.SZ,恒生生物科技ETF富国,1.034,1.049,214861.353,2069730.41,7638.4087412964955,27096.3558,270820375.0,1.0482,api_nav,proxy_vol_share,,,,7638.4087412964955,1.0,270877648.2,0.9997885643190548,27096.3558,1.0,20260108
20260109,159132.SZ,恒生生物科技ETF富国,1.051,1.034,123531.491,1189564.25,4936.697730866009,24096.3558,270820375.0,1.0577,api_nav,proxy_vol_share,0.016441005802707798,,,6287.553236081252,0.785154025024658,270863329.9,0.9998414148566518,26096.3558,0.9233609468184826,20260109
20260112,159132.SZ,恒生生物科技ETF富国,1.054,1.051,33136.089,315330.57,1494.7158314423195,21096.3558,270820375.0,1.0653,api_nav,proxy_vol_share,0.0028544243577546258,,,4689.940767868275,0.31870676100707235,270849011.6,0.9998942709820838,24846.3558,0.8490724341957624,20260112
20260113,159132.SZ,恒生生物科技ETF富国,1.065,1.054,41225.346,382554.92,1952.1737812088509,19596.3558,270820375.0,1.0852,api_nav,proxy_vol_share,0.010436432637570991,0.029980657640231945,,4005.4990212034186,0.48737342610118445,270834693.3,0.9999471326962379,23796.3558,0.8235023868654713,20260113
20260114,159132.SZ,恒生生物科技ETF富国,1.085,1.065,26822.049,247035.39,1357.6091428152881,18196.3558,270820375.0,1.0959,api_nav,proxy_vol_share,0.018779342723004744,0.032350142721217834,,3475.9210455257926,0.39057536837978624,270820375.0,1.0,22863.022466666665,0.7958858382145025,20260114
20260115,159132.SZ,恒生生物科技ETF富国,1.074,1.085,14984.7,138152.45,767.6690299710567,17996.3558,270820375.0,1.084,api_nav,proxy_vol_share,-0.010138248847926135,0.018975332068311257,0.03868471953578334,3024.545709600003,0.2538130032336596,270820375.0,1.0,22167.784371428574,0.8118247407348022,20260114
20260116,159132.SZ,恒生生物科技ETF富国,1.065,1.074,11026.502,103312.21,577.2807109702188,17896.3558,270820375.0,1.0785,api_nav,proxy_vol_share,-0.008379888268156499,0.0,0.013320647002854402,2674.9364240814625,0.21581100237492534,270820375.0,1.0,21633.8558,0.8272383788376735,20260114
20260119,159132.SZ,恒生生物科技ETF富国,1.034,1.065,16907.774,162800.47,909.6850320778714,17896.3558,270820375.0,1.045,api_nav,proxy_vol_share,-0.029107981220657164,-0.047004608294930805,-0.018975332068311257,2454.280000081014,0.3706525058460499,270820375.0,1.0,21218.578022222224,0.8434286115335883,20260114
20260120,159132.SZ,恒生生物科技ETF富国,1.024,1.034,13236.854,128802.93,719.7159658616085,17896.3558,270820375.0,1.0346,api_nav,proxy_vol_share,-0.009671179883945835,-0.046554934823091254,-0.038497652582159536,2261.5506629455244,0.31824003664999695,270820375.0,1.0,20886.3558,0.8568443423720666,20260114
20260121,159132.SZ,恒生生物科技ETF富国,1.028,1.024,8489.861,82363.57,460.2253716927108,17896.3558,270820375.0,1.0431,api_nav,proxy_vol_share,0.00390625,-0.034741784037558565,-0.052534562211981495,2081.418133820243,0.22111144522797604,270820375.0,1.0,19966.3558,0.8963255978840164,20260114
20260122,159132.SZ,恒生生物科技ETF富国,1.023,1.028,11645.544,112599.69,629.1766394139303,17896.3558,270820375.0,1.0328,api_nav,proxy_vol_share,-0.004863813229572078,-0.010638297872340496,-0.04748603351955316,1380.4949236319865,0.45576164652500867,270820375.0,1.0,19046.3558,0.939620995634241,20260114
20260123,159132.SZ,恒生生物科技ETF富国,1.036,1.023,14416.114,139023.3,776.8246315263802,17896.3558,270820375.0,1.046,api_nav,proxy_vol_share,0.01270772238514195,0.01171875,-0.027230046948356734,964.5076136980235,0.8054105747781015,270820375.0,1.0,18426.3558,0.9712368519444305,20260114
20260126,159132.SZ,恒生生物科技ETF富国,1.016,1.036,23239.47,228649.83,1284.812646867849,17796.3558,270820375.0,1.0248,api_nav,proxy_vol_share,-0.019305019305019266,-0.011673151750972721,-0.01740812379110257,943.5172952405765,1.3617266512748445,270820375.0,1.0,18096.355799999998,0.9834220766150057,20260114
20260127,159132.SZ,恒生生物科技ETF富国,1.018,1.016,16342.037,161453.32,944.3727183076056,17096.3558,270820375.0,1.0285,api_nav,proxy_vol_share,0.0019685039370078705,-0.004887585532746708,-0.005859375,842.737188950452,1.120601690170729,270820375.0,1.0,17846.3558,0.9579746135062487,20260114
20260128,159132.SZ,恒生生物科技ETF富国,1.032,1.018,13745.546,133839.7,787.4611568204522,16996.3558,270820375.0,1.0424,api_nav,proxy_vol_share,0.013752455795677854,-0.0038610038610038533,0.0038910505836575737,785.7223903509683,1.0022129526800263,270820375.0,1.0,17726.3558,0.9588183827383179,20260114
20260129,159132.SZ,恒生生物科技ETF富国,1.024,1.032,12064.567,116955.37,688.1202734059026,16996.3558,270820375.0,1.0334,api_nav,proxy_vol_share,-0.007751937984496138,0.007874015748031482,0.0009775171065493637,777.767514694453,0.8847377402696377,270820375.0,1.0,17626.355799999998,0.9642580685906729,20260114
20260130,159132.SZ,恒生生物科技ETF富国,1.002,1.024,18121.818,179487.0,1056.0322583974148,16996.3558,270820375.0,1.0072,api_nav,proxy_vol_share,-0.021484375,-0.015717092337917515,-0.032818532818532864,825.6426694371727,1.2790427354212386,270820375.0,1.0,17536.3558,0.9692068291634457,20260114
20260202,159132.SZ,恒生生物科技ETF富国,0.965,1.002,12609.44,128554.12,756.3628433808145,16996.3558,270820375.0,0.9697,api_nav,proxy_vol_share,-0.036926147704590906,-0.06492248062015504,-0.05019685039370081,810.3104505674668,0.9334235327350495,270820375.0,1.0,17446.3558,0.9742066477860093,20260114
20260203,159132.SZ,恒生生物科技ETF富国,0.984,0.965,10266.763,105114.04,597.3625516256042,17596.3558,270820375.0,0.9837,api_nav,proxy_vol_share,0.01968911917098448,-0.0390625,-0.03339882121807469,798.0751091438664,0.7485041755862099,270820375.0,1.0,17416.3558,1.010335112699064,20260114
20260204,159132.SZ,恒生生物科技ETF富国,0.991,0.984,10515.822,107205.39,602.4008016292863,17796.3558,270820375.0,0.9867,api_nav,proxy_vol_share,0.007113821138211351,-0.010978043912175606,-0.039728682170542706,812.292652137524,0.7416056270410504,270820375.0,1.0,17406.3558,1.0224056088753513,20260114
20260205,159132.SZ,恒生生物科技ETF富国,0.984,0.991,21650.303,220789.0,1240.641637430063,17796.3558,270820375.0,0.9932,api_nav,proxy_vol_share,-0.007063572149344055,0.01968911917098448,-0.0390625,873.4391519391372,1.4204099217165767,270820375.0,1.0,17396.355799999998,1.022993321394358,20260114
20260206,159132.SZ,恒生生物科技ETF富国,0.987,0.984,21091.441,214267.04,1203.993909809333,17796.3558,270820375.0,0.9919,api_nav,proxy_vol_share,0.0030487804878049918,0.0030487804878049918,-0.014970059880239583,916.1560797674325,1.3141799049294838,270820375.0,1.0,17386.3558,1.023581709975129,20260114
